object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤,家具家電,車位,租金含,租客條件,照片數,照片URL
tova2y3yhpam2dhx,https://www.dd-room.com/object/tova2y3yhpam2dhx,@@大安麟光捷運商圈旁*健身明亮機能宅,36999,73998,0,臺北市大安區和平東路三段,大安區,和平東路三段,25.0109102,121.5639627,4房2廳2衛1陽台,4,2,2,0,1,4.0,整層,apt,32.8,4,4,12,2026-06-22,broker,對外窗、可開伙、水泥隔間,冷氣、熱水器,未提供,未提供,未提供,13,https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/5df364105378e3df2d6cdb854282fa79_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/8cb7738074fcf8f61d03478fdc9d1126_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/3e5e3e2c5c7c4c42b186479424a67e71_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/dadaaff9b9ccba7d881391c69ebdd70e_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/18574e2c288997656c757023aff2bdaf_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/9834c2036ea9515b91b290a6a869ea3c_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/ea4525382d5089d90b85f9409700c7a2_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/c74e6626dfdcb740fa94ed62b6ac66f7_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/b275a35e3c47a13187d3e0697f7bc2ae_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/259cc08b0ad3c0c30ae0ff7de68a3562_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/899c7dd4c664e7563e8a33893454f14d_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/9fb9c8bb84e88a37c859113b7199a7d2_766x510.jpg | https://static.dd-room.com/images/object/t/o/v/tova2y3yhpam2dhx/cover/81d4cfe6f88efaeeb0d9912bb57d2239_766x510.jpg
alkqtwu6qbnebzic,https://www.dd-room.com/object/alkqtwu6qbnebzic,@@內湖捷運商圈旁*採光明亮優質機能宅,63500,127000,0,臺北市內湖區成功路四段,內湖區,成功路四段,25.0847146,121.597789,3房2廳2衛2陽台,3,2,2,0,2,3.0,整層,elevator,62.0,4,14,12,2026-06-22,broker,對外窗、有電梯、水泥隔間,冷氣、熱水器,未提供,未提供,未提供,6,https://static.dd-room.com/images/object/a/l/k/alkqtwu6qbnebzic/cover/fdcfdd04f395f3cd99509d96d36c9412_766x510.jpg | https://static.dd-room.com/images/object/a/l/k/alkqtwu6qbnebzic/cover/dbdc2f53d0c3dae5adaddc3c9e630066_766x510.jpg | https://static.dd-room.com/images/object/a/l/k/alkqtwu6qbnebzic/cover/cf13c1bc89ca4b5966c954d6cbaf9f31_766x510.jpg | https://static.dd-room.com/images/object/a/l/k/alkqtwu6qbnebzic/cover/80c34bc0976114a12fe09e0b245824ca_766x510.jpg | https://static.dd-room.com/images/object/a/l/k/alkqtwu6qbnebzic/cover/f8d3135e53bcb81731dbf8a17c519fc7_766x510.jpg | https://static.dd-room.com/images/object/a/l/k/alkqtwu6qbnebzic/cover/1747d473792383676f4dc0c7e0f7858c_766x510.jpg
i92hzkslimlf1gw6,https://www.dd-room.com/object/i92hzkslimlf1gw6,@@@善導寺台大東門商圈旁*溫馨明亮美居,74998,150000,5293,臺北市中正區仁愛路一段,中正區,仁愛路一段,25.0383307,121.5204463,2房1廳1衛1陽台,2,1,1,0,1,2.0,整層,elevator,26.5,7,6,12,2026-06-22,broker,可開伙、有電梯、對外窗、有陽台,床、桌子、椅子、沙發、衣櫃、冷氣、洗衣機、冰箱、電視,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/c7098c2ff63886a638b489553e20dfca_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/54b5bb9029c6efc4532152caa3808da7_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/26b654d59705b22234ece0eacaaf0c0e_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/ad47e7532f6d8e4602fc65139970abda_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/5b53a24b1f5166e6136f996e8da58572_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/a9111782d1bfc349fc3a05cbbe8af314_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/65199743658c9ad9c7c75b1ed5b578e7_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/7fa675edcc7a3fe4504ebef0cbd42acf_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/d9223a727947c4f44cd7e81762f9da2d_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/abfada2d3da37fd9ad3332c13d65a32c_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/e6c8fc575451e18a43591032da5a5a73_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/05835c2561173b55b13e5ee2b8da9f88_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/8ef6a1622757507ba8706f052e15154c_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/46a3385c3c4564e93c8a1a78a5b00527_766x510.jpg | https://static.dd-room.com/images/object/i/9/2/i92hzkslimlf1gw6/cover/1e3f3a16ce3a5bcd5a48c99c95ca767c_766x510.jpg
ervm54tiqiwlb32s,https://www.dd-room.com/object/ervm54tiqiwlb32s,@@信義象山捷運商圈*採光挑高住辦,55000,110000,4480,臺北市信義區信義路五段,信義區,信義路五段,25.0330722,121.5605445,1房1廳1衛1陽台,1,1,1,0,1,1.0,整層,elevator,43.4,6,12,12,2026-06-22,broker,可開伙、對外窗、有電梯、有陽台,未提供,未提供,未提供,未提供,5,https://static.dd-room.com/images/object/e/r/v/ervm54tiqiwlb32s/cover/43ab46eba927c44a86111be9fddf3b96_766x510.jpg | https://static.dd-room.com/images/object/e/r/v/ervm54tiqiwlb32s/cover/0dad93e5ac3c9367ce4eab4205fc2ff0_766x510.jpg | https://static.dd-room.com/images/object/e/r/v/ervm54tiqiwlb32s/cover/16006fd6200427108f6ddf29f63861ac_766x510.jpg | https://static.dd-room.com/images/object/e/r/v/ervm54tiqiwlb32s/cover/061111b06d0b90f5cad8e80363e42e72_766x510.jpg | https://static.dd-room.com/images/object/e/r/v/ervm54tiqiwlb32s/cover/6d94a5e11ad041528030deab2c832a64_766x510.jpg
hkg8sgkdwk24thdt,https://www.dd-room.com/object/hkg8sgkdwk24thdt,@@大安六張犁商圈旁*優質生活機能居,67999,135998,2600,臺北市大安區敦化南路二段,大安區,敦化南路二段,25.0333105,121.5490456,2房2廳2衛1陽台,2,2,2,0,1,2.0,整層,elevator,37.4,5,12,12,2026-06-22,broker,可開伙、有電梯、水泥隔間,床、桌子、椅子、沙發、衣櫃、冷氣、洗衣機、天然瓦斯,未提供,未提供,未提供,11,https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/73938e2b7cc1bcbeb41c606b6f6f7088_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/376cb68b75362a429cd859411c2a2ef7_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/27653eeea7195d1755e17cd3a49b05b6_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/cc234aa0b31792c4cd4783cf67878d81_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/89f9192e2945bbf9f3258ef150c87c10_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/5403631208655c58b210432774dff350_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/77e004b734e1d056cfad2de8fb742dc4_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/fd1604b1626c2aa73f3e47b9cf0d87b7_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/7afc310430829a1213726e69a74022c8_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/0541794b81e5b9e709c644f1c37a4848_766x510.jpg | https://static.dd-room.com/images/object/h/k/g/hkg8sgkdwk24thdt/cover/8393377680b37efd7f48601c93180533_766x510.jpg
wbeuuiktxajxzsry,https://www.dd-room.com/object/wbeuuiktxajxzsry,@@芝山天母SOGO商圈旁*質感高樓景觀明亮美邸,235000,470000,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,4房2廳4衛2陽台,4,2,4,0,2,4.0,整層,elevator,105.2,18,21,24,2026-06-22,broker,對外窗、有電梯、水泥隔間,衣櫃、冷氣、洗衣機、冰箱、熱水器、天然瓦斯,有汽車車位,管理費,未提供,6,https://static.dd-room.com/images/object/w/b/e/wbeuuiktxajxzsry/cover/d7e9ce0dc75ecc8f9358a7c56a05e94a_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbeuuiktxajxzsry/cover/f6262494028d86d2ad8d447ba1a6b342_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbeuuiktxajxzsry/cover/4ada8c7471e3b23bc3b363265929a6e1_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbeuuiktxajxzsry/cover/8a5f33396d1407b516cec25ebcf08615_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbeuuiktxajxzsry/cover/b68b2ffc482d87cb6c4e4fc1acb087ee_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbeuuiktxajxzsry/cover/0c8f69c08b9a52d249a0dcd73e403b1d_766x510.jpg
w24bf8suqh1tgwpb,https://www.dd-room.com/object/w24bf8suqh1tgwpb,捷運雙連4分【豪邸3房2衛】報稅洽★家具洽★景觀戶★飯店管理,100000,200000,6437,臺北市大同區承德路二段,大同區,承德路二段,25.0600848,121.5183019,3房2廳2衛2陽台,3,2,2,0,2,3.0,整層,elevator,27.0,16,19,12,2026-03-30,broker,可開伙、有電梯、有陽台,冰箱、洗衣機、電視、冷氣、熱水器、衣櫃、網路、天然瓦斯,未提供,未提供,未提供,15,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/d6191edb-109b-465c-9e95-148a3b68fe23.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/6beeef82-de6a-467f-9947-bfb660d1fb7c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/e852b787-40db-4d80-910a-b6dfae601c14.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/48b816c4-6e2d-428f-a178-7079d4340bf8.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/bb889288-cd4c-4d1a-b552-7b7a4ae10b30.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/904edde2-f97c-4db8-9b23-5e78d72a1bef.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/ce12e880-84ee-45fd-820a-a053219d3aad.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/b4726131-c12b-4a73-a9d1-f43c6963741b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/073cda72-c513-47d0-a37d-9fc65d620991.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/21c91d3e-6bd6-47f2-870e-f3f469253aa3.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/73356e86-01be-4101-9623-70449984a59c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/6b0c26f6-a213-4889-81c9-6b17ea9ffd69.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/b098c663-0ead-4b27-89ed-7cc8e07f2c79.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/ef3be425-c8e1-475c-a1da-2fd004bc5c92.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39973/medium/91a34595-310d-4000-83bd-8cc96fc7546c.jpg
ac6bejnvukkx4ekn,https://www.dd-room.com/object/ac6bejnvukkx4ekn,天母生活市集【超值租案】有電梯★垃圾代收★獨立衛浴,10999,21998,0,臺北市士林區中山北路七段,士林區,中山北路七段,25.1208556,121.5313422,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,4.0,2,7,12,2026-03-20,broker,垃圾代收,未提供,未提供,未提供,未提供,5,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39067/medium/ee5856b8-184c-48f3-870b-47f8dc66e7ab.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39067/medium/7f5b0823-0094-443c-930c-4b0ab80d7c4e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39067/medium/ee6011ef-62a4-49a1-9dd5-f3975981f0b3.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39067/medium/3cd02cc6-72c0-45cb-aa1a-c2585ef95ec0.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/39067/medium/95290e17-370e-400a-8f2e-9647e9651e2d.jpg
83czqdkc4qh1la2r,https://www.dd-room.com/object/83czqdkc4qh1la2r,捷運南京復興5分【電梯大空間】可補助★有警衛★垃圾代收,20000,40000,1250,臺北市松山區長安東路二段,松山區,長安東路二段,25.0482574,121.5459422,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,9.0,10,12,12,2026-03-12,broker,可開伙、有電梯、垃圾代收、租金補貼,未提供,未提供,未提供,未提供,6,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/24788/medium/c579e03d-7627-4f21-ba73-e789573a8bf3.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/24788/medium/826ab5f0-c92e-4d9e-b5e9-69a0d8cbae03.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/24788/medium/ec01fba0-7357-4884-8a8d-de964e5c4340.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/24788/medium/0188e1ba-b0ee-4046-a12a-d4a2bd5f5d1d.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/24788/medium/0c168f0c-07ec-432c-a8cd-2ce80cce4726.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/24788/medium/c36a8200-07c6-4a80-b9f5-6b9cc08e2679.jpg
6r818cmjfrlgexdc,https://www.dd-room.com/object/6r818cmjfrlgexdc,天母運動公園【優質3房2衛】可補助★養寵物★有陽台,54999,109998,0,臺北市士林區士東路,士林區,士東路,25.1129284,121.5352283,3房1廳2衛1陽台,3,1,2,0,1,3.0,整層,apt,26.0,2,5,12,2026-03-09,broker,可養貓、可養狗、可開伙、有陽台、租金補貼,未提供,未提供,未提供,未提供,13,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/cdf9086c-089e-4c5d-9034-007ad1acfdf1.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/a232c9b5-9a30-4991-9d32-c6f0ecd6a3c0.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/5a6bb630-adfe-4589-9293-f17caaa7600a.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/3c73314d-cf0b-4d58-ba8b-8f4ee76ac628.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/fa4c76dc-199f-4f29-9843-29375d006caf.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/83a7b00d-7dfa-43e0-a570-a9d0fe70428c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/d2b9bed2-b820-48d3-9e01-62a4e7a436e4.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/5d63ec91-f908-41f2-8d6e-8ca4cb504c95.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/b9172cad-66f0-4fc5-91fd-f76d6a8879a9.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/09ccf4d7-c2ef-427d-a7f2-1dea8bc16a1c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/4db62846-419e-4de2-9642-d4fc5afe4fdd.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/ee5c4605-0403-4a21-bd10-73d6724d17c7.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37075/medium/709c072e-5767-45d1-bef8-483d3d3728d9.jpg
zqmsye3y0xch6ybf,https://www.dd-room.com/object/zqmsye3y0xch6ybf,捷運西湖站【優質租案】採光優★精緻裝潢★有電梯,15000,30000,0,臺北市內湖區內湖路一段,內湖區,內湖路一段,25.0799008,121.575434,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,4.0,6,7,12,2026-03-06,broker,有電梯,未提供,未提供,未提供,未提供,5,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/33456/medium/41dc1c14-3254-47cc-87e0-e11a997d5e0f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/33456/medium/199a196b-c166-4159-9fe7-ff52179247fa.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/33456/medium/b7541689-f171-4e27-aa12-7ac0d67be9c8.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/33456/medium/d6c30339-7d90-4788-b997-6ac922fd7b8c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/33456/medium/2e8810d8-1e9e-4d01-b1af-df10a2073189.jpg
soce9ycl1mczeigt,https://www.dd-room.com/object/soce9ycl1mczeigt,美國學校【豪邸3房4衛】可報稅★平面車位★全新裝潢,75000,150000,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,3房3廳4衛2陽台,3,3,4,0,2,3.0,整層,elevator,73.0,1,4,12,2026-02-28,broker,可開伙、有電梯、有陽台,未提供,未提供,未提供,未提供,15,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/4501aad1-4a6b-4b0f-98e8-755ab27b5d3f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/5867780f-ece1-4274-bcc8-ac53350e5a6f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/58e7070c-148f-429b-8ff0-fc7b8d075341.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/aad2cc0c-b3b3-4a5a-b91c-37cc7dfac16e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/2964020c-e3f6-4f00-ac39-ee6e8a9fac6b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/5649e09e-f7d7-47d3-b3ec-473d62efd7ca.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/90cc64ab-90a3-4332-8294-10ff8925e90c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/c183dc62-d0d3-4f3e-888c-7b1e8620f5df.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/5d72f448-11bd-4302-816b-b7f0edb2b502.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/b6aba209-2572-44e4-a4fc-4aa3ad4f9468.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/e90d3861-0456-4222-bcfa-b901bb726f7d.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/c524ce34-350a-4452-a804-9b1932e33184.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/38472cef-4140-42c2-93c0-0be5b6cf0354.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/1928ff8f-ece3-4fbd-b61e-b04f95e08df1.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38015/medium/c3121996-0829-494c-bd16-3467efffb335.jpg
ffz79cofwljnmgxz,https://www.dd-room.com/object/ffz79cofwljnmgxz,捷運士林站【豪邸3房3衛】可報稅★有陽台★警衛管理,167999,335998,0,臺北市士林區雨農路,士林區,雨農路,25.0996714,121.5325186,3房2廳3衛2陽台,3,2,3,0,2,3.0,整層,elevator,58.0,8,10,12,2026-02-27,broker,可養貓、可養狗、可開伙、有電梯、有陽台,未提供,未提供,未提供,未提供,15,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/654585fb-4f9d-4cd9-9d33-908144138c23.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/f5d0c627-e73f-44f3-bdc8-f65f0385e35b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/8672175c-bbb5-4ac9-ba76-ef347f1f7ea0.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/0b04239c-f798-42bf-903a-3b4d7699565e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/217b210c-c3c0-43fe-885a-e9a45d4ffb8c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/f7055539-bbfb-48ec-915d-c98b30671163.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/2bf915a5-c428-42a7-89e0-b10710ae1e9e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/35283127-c6ca-4484-88d3-5d5237c6ac5f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/e3c2d4b8-4bae-43fe-88be-2c2b9f809684.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/09870038-8148-4bb8-970f-7afe7cd8d60b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/e1dc96ce-3fb7-4a9a-b512-dabda05dfcec.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/91cefb4c-d0de-4d7f-9324-ffb019367d0e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/d809f9d6-4363-4923-8a09-840fda5a0d6a.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/84fec8e0-b462-4f19-8d59-9d3b27bb8884.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38016/medium/09a0e505-0ff1-446c-ae03-3bb6891299c4.jpg
a3csj1hscguexfq2,https://www.dd-room.com/object/a3csj1hscguexfq2,陽明山國小【豪邸3房4衛】可報稅★警衛管理★垃圾代收,157500,315000,0,臺北市士林區仰德大道三段,士林區,仰德大道三段,25.1167703,121.5511607,3房2廳4衛1陽台,3,2,4,0,1,3.0,整層,elevator,78.0,2,3,12,2026-02-27,broker,可開伙、有電梯、垃圾代收、有陽台,未提供,未提供,未提供,未提供,15,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/45f4c2ff-a4ce-46a5-901e-1ffbbfe397d3.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/f4b7174d-ef32-4ea9-ba20-cc0b1bfa5cdc.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/ff9cf3d8-3470-498a-9f2a-9ca96c5baec3.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/2d7cbed4-39c8-402f-b283-6b4b373481e5.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/622567e1-5ed7-4251-913c-4eee18783308.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/28b699ee-1198-45fd-b7ab-5b01358bb2ef.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/019570ef-d977-4960-855d-65cebfd72f45.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/2fa82fa8-d108-4f15-a22f-dcf1bacabf09.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/7eefb07c-e6bf-4076-9da8-983587fe0a2f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/12567d51-108f-4278-91ba-22024190f07c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/b5072f15-4c8b-47b2-ac77-aeb0685c20e2.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/dc9c6409-7efe-4f45-8a52-1323064ae70f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/ecb744f0-cc04-4023-b5bf-99e924e71c55.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/0e4a924c-d46d-4886-b033-46ca2267d08a.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/38044/medium/45a080af-ff37-46cc-96a1-59ad82e01f33.jpg
jivj38zdyei9m9ao,https://www.dd-room.com/object/jivj38zdyei9m9ao,松山家商【超值租案】採光優★獨立衛浴,11999,23998,0,臺北市信義區福德街,信義區,福德街,25.0371886,121.5814781,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,4.0,4,4,12,2026-02-26,broker,未提供,未提供,未提供,未提供,未提供,5,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37202/medium/0e29c97b-c29c-4649-b968-3fcdaa4893ec.png | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37202/medium/32243c3c-110f-4fe3-a053-07d954742021.png | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37202/medium/da5a8357-3515-4e2e-9aba-de122c09fbc2.png | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37202/medium/a7fe3383-829e-4868-85c9-4a1d869e5f18.png | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/37202/medium/5eacf734-a24e-4ffb-9f24-04b8f26bf1f7.png
